N	G	-7.48112
N	L	-5.52317
N	X	-5.19081
N	S	-4.43493
N	f	-5.41898
N	x	-4.74719
N	j	-5.22537
N	7	-4.76018
N	p	-3.96856
N	z	-4.83132
N	v	-5.17884
N	u	-2.6258
N	g	-3.35172
N	3	-3.23392
N	E	-4.01707
N	5	-5.17946
N	e	-2.93243
N	b	-3.69424
N	k	-2.65629
N	t	-3.19999
N	r	-2.86104
N	N	-4.03932
N	n	-2.3607
N	a	-2.02459
N	y	-3.75348
N	d	-3.45944
N	C	-4.84071
N	c	-4.92656
N	o	-2.63005
N	s	-3.59263
N	m	-3.08744
N	h	-3.16286
a	j	-4.99595
a	z	-4.70528
a	v	-4.56876
a	x	-5.02297
a	r	-3.14636
a	p	-3.77591
a	3	-3.08271
a	b	-3.46197
a	g	-3.9187
a	y	-3.77503
a	f	-4.56077
a	t	-3.45786
a	e	-2.9361
a	c	-4.8284
a	C	-5.01007
a	h	-4.48712
a	m	-3.10739
a	a	-1.28133
a	N	-3.26326
a	o	-2.78932
a	d	-3.68953
a	s	-3.33658
a	u	-3.41964
a	k	-3.36713
a	S	-4.60969
a	E	-3.42278
a	n	-2.91256
c	L	-6.30695
c	X	-5.87181
c	E	-3.80251
c	f	-4.8894
c	5	-4.73589
c	p	-3.98972
c	j	-4.43536
c	z	-3.93035
c	v	-4.96475
c	s	-2.76603
c	g	-3.97503
c	y	-3.39646
c	3	-3.33341
c	c	-3.62453
c	C	-4.19092
c	n	-2.73219
c	a	-2.02056
c	t	-3.03746
c	N	-3.47707
c	7	-5.36048
c	e	-2.98659
c	b	-3.60536
c	S	-3.89385
c	d	-3.7257
c	m	-2.82756
c	o	-2.53785
c	k	-2.92878
c	u	-2.9079
c	r	-3.35536
c	h	-4.22266
c	x	-4.86023
o	L	-6.35035
o	X	-5.91456
o	E	-4.11508
o	f	-4.90914
o	5	-4.89169
o	p	-4.23105
o	j	-5.44456
o	z	-4.7883
o	v	-5.22054
o	s	-3.38594
o	g	-3.66291
o	y	-3.97332
o	3	-3.55708
o	c	-4.94912
o	C	-4.71263
o	n	-2.59761
o	a	-2.21948
o	t	-3.05025
o	N	-3.41288
o	7	-5.20628
o	e	-3.50788
o	b	-3.76232
o	S	-4.53767
o	d	-3.51599
o	m	-3.21911
o	o	-1.78238
o	k	-2.83382
o	u	-2.13364
o	r	-3.32204
o	h	-4.10358
o	x	-4.84411
e	X	-5.58431
e	L	-6.26569
e	z	-4.90392
e	5	-5.35195
e	f	-4.70507
e	v	-4.93274
e	p	-3.99953
e	y	-3.3648
e	j	-5.14264
e	3	-2.83061
e	r	-3.22334
e	x	-5.14073
e	C	-4.80028
e	b	-3.39414
e	k	-3.13205
e	s	-3.37738
e	n	-2.75277
e	a	-1.94772
e	S	-4.42491
e	t	-3.04917
e	N	-3.33835
e	7	-5.3211
e	d	-3.54918
e	u	-2.90134
e	c	-4.82298
e	m	-3.0509
e	h	-4.28066
e	o	-3.20126
e	g	-3.87478
e	e	-2.25307
e	E	-2.86027
s	X	-5.33319
s	x	-4.9438
s	p	-3.95382
s	f	-4.65298
s	L	-5.66852
s	j	-4.80508
s	v	-5.11235
s	b	-4.04585
s	z	-4.33064
s	5	-4.38772
s	3	-3.17947
s	y	-3.52206
s	g	-4.40766
s	E	-3.69151
s	N	-3.49656
s	o	-2.50506
s	k	-3.0493
s	n	-2.67399
s	t	-3.1756
s	a	-2.16824
s	u	-2.90155
s	m	-2.97946
s	r	-3.3511
s	C	-3.9302
s	c	-4.1366
s	7	-5.25854
s	d	-3.55472
s	h	-3.92707
s	s	-2.33319
s	S	-3.56023
s	e	-2.988
E	X	-5.48534
E	x	-5.13235
E	p	-4.01381
E	f	-4.85242
E	L	-6.13996
E	j	-5.05674
E	v	-4.79355
E	b	-3.40073
E	z	-4.83093
E	5	-5.223
E	3	-3.00528
E	y	-3.35921
E	g	-4.03091
E	E	-3.05865
E	N	-3.56924
E	o	-3.12132
E	k	-3.2433
E	n	-2.636
E	t	-3.27063
E	a	-1.79057
E	u	-3.08872
E	m	-2.97362
E	r	-3.16577
E	C	-4.67758
E	c	-4.89482
E	7	-5.25886
E	d	-3.47536
E	h	-4.2487
E	s	-3.36935
E	S	-4.51838
E	e	-2.18798
t	L	-7.25375
t	X	-5.63153
t	j	-5.70992
t	z	-4.96798
t	h	-4.6198
t	5	-5.83369
t	v	-5.2961
t	x	-5.15886
t	r	-3.02119
t	p	-4.08205
t	3	-3.08605
t	b	-3.80137
t	g	-4.0314
t	y	-4.23136
t	e	-2.91653
t	d	-3.72766
t	o	-2.37883
t	N	-3.56601
t	7	-5.41572
t	u	-2.73979
t	a	-2.38699
t	m	-3.15354
t	C	-4.54671
t	c	-4.35838
t	k	-3.06181
t	S	-3.91632
t	s	-3.23829
t	E	-3.85144
t	f	-4.92961
t	n	-2.62719
t	t	-1.81801
u	x	-5.22067
u	v	-5.14915
u	p	-4.04559
u	b	-3.86987
u	z	-4.7464
u	j	-5.55765
u	f	-4.49702
u	3	-3.38673
u	5	-5.13662
u	r	-3.58456
u	y	-4.43861
u	g	-4.0139
u	E	-4.13619
u	t	-3.09347
u	k	-3.13305
u	m	-3.37675
u	a	-2.88832
u	u	-1.54801
u	n	-2.80855
u	C	-4.66446
u	c	-4.85486
u	o	-1.77628
u	7	-5.63245
u	N	-3.17963
u	S	-4.47927
u	d	-3.72036
u	e	-3.22111
u	h	-4.49501
u	s	-3.21461
n	L	-6.08068
n	f	-5.93748
n	p	-4.2811
n	X	-6.56359
n	7	-5.66316
n	k	-4.05461
n	S	-4.07675
n	x	-5.33151
n	j	-5.32037
n	v	-5.07767
n	r	-3.50356
n	g	-4.65893
n	z	-4.20208
n	u	-3.18152
n	e	-3.0242
n	o	-2.60785
n	C	-4.86652
n	c	-4.52425
n	a	-2.18738
n	y	-3.74812
n	t	-3.37964
n	5	-4.09355
n	N	-2.85233
n	n	-1.65021
n	s	-2.95871
n	3	-3.13553
n	m	-2.6637
n	b	-4.23057
n	h	-4.55718
n	d	-3.36179
n	E	-3.57832
S	G	-8.23881
S	L	-6.44312
S	X	-5.10366
S	x	-5.07836
S	m	-2.87995
S	y	-4.05096
S	g	-4.63143
S	p	-3.7623
S	S	-2.90563
S	k	-3.59848
S	z	-4.28686
S	u	-3.00854
S	5	-5.58933
S	j	-4.54865
S	E	-3.97181
S	f	-4.8046
S	o	-2.60786
S	7	-5.2659
S	N	-3.03137
S	n	-2.64048
S	a	-2.3167
S	t	-2.97704
S	b	-4.27789
S	e	-3.04153
S	C	-3.62858
S	c	-3.7253
S	h	-3.96207
S	d	-3.58753
S	3	-3.06143
S	s	-2.39563
S	r	-3.23605
S	v	-4.76251
k	G	-6.74401
k	5	-6.80354
k	X	-4.65244
k	m	-4.21085
k	z	-5.54743
k	L	-6.42929
k	t	-3.17249
k	r	-3.45665
k	j	-5.34704
k	y	-4.52176
k	f	-4.71581
k	v	-5.78351
k	p	-3.82164
k	3	-3.06778
k	h	-3.27061
k	b	-3.67731
k	S	-4.74278
k	d	-3.57295
k	n	-3.63932
k	k	-1.8328
k	C	-4.41326
k	c	-4.65597
k	x	-4.21371
k	a	-2.20305
k	g	-3.0548
k	o	-2.29837
k	e	-3.17905
k	s	-3.32824
k	E	-3.94318
k	N	-3.03474
k	7	-4.98768
k	u	-2.72143
x	G	-5.9965
x	X	-4.2794
x	L	-5.93035
x	S	-4.33342
x	5	-6.64278
x	k	-2.27173
x	m	-3.92961
x	n	-3.27371
x	u	-2.79175
x	t	-3.73081
x	v	-4.9209
x	j	-6.3374
x	g	-3.42416
x	h	-2.90362
x	f	-4.80621
x	z	-5.00497
x	o	-2.4426
x	y	-4.37465
x	a	-2.17909
x	e	-2.99481
x	b	-4.295
x	r	-3.06631
x	N	-2.86346
x	7	-4.88264
x	c	-4.4435
x	C	-4.51094
x	s	-3.02491
x	3	-2.78584
x	d	-3.86046
x	E	-3.71757
x	x	-3.65528
x	p	-4.0476
h	G	-6.90131
h	X	-4.36827
h	L	-6.77756
h	j	-5.70867
h	p	-4.58176
h	5	-5.8266
h	z	-5.10943
h	f	-4.9801
h	r	-3.93837
h	C	-4.51802
h	N	-2.25062
h	v	-5.73438
h	g	-3.38227
h	d	-4.24836
h	t	-3.62288
h	x	-4.20648
h	h	-2.20838
h	S	-4.63789
h	a	-2.27382
h	y	-4.35982
h	k	-2.20488
h	s	-3.28261
h	3	-2.9256
h	c	-4.78535
h	u	-2.86455
h	n	-3.34944
h	m	-4.06984
h	e	-3.09169
h	b	-4.95965
h	E	-3.94063
h	7	-4.63126
h	o	-2.39634
r	G	-7.48329
r	5	-5.40906
r	S	-4.24207
r	L	-5.3872
r	X	-4.96927
r	v	-4.76093
r	m	-2.83896
r	j	-5.19722
r	h	-4.62123
r	k	-3.49179
r	g	-4.22435
r	u	-3.03093
r	z	-4.87548
r	p	-4.11065
r	x	-4.64182
r	n	-2.61771
r	a	-2.05362
r	y	-3.71115
r	s	-3.07789
r	3	-2.85126
r	b	-3.93505
r	e	-2.96958
r	N	-3.10439
r	7	-5.71295
r	o	-2.66114
r	t	-2.92296
r	r	-2.29444
r	c	-4.43158
r	C	-4.60044
r	d	-3.39575
r	E	-3.72661
r	f	-4.9643
m	L	-5.98556
m	h	-5.19278
m	f	-6.03399
m	x	-5.9963
m	S	-4.6145
m	5	-4.94556
m	v	-5.02172
m	j	-4.40335
m	n	-2.23357
m	7	-5.56087
m	g	-5.16893
m	z	-4.37374
m	y	-3.75723
m	3	-3.02895
m	t	-3.77288
m	b	-3.45087
m	e	-2.6617
m	u	-3.22228
m	m	-1.6753
m	a	-2.19221
m	o	-2.77033
m	E	-3.23848
m	C	-4.9216
m	c	-4.63889
m	k	-4.28921
m	p	-3.97663
m	r	-3.675
m	N	-2.93403
m	d	-3.80507
m	s	-3.38884
d	G	-7.99614
d	X	-6.00289
d	S	-3.93982
d	j	-4.54649
d	L	-7.0005
d	f	-5.39518
d	7	-5.23288
d	v	-4.71769
d	r	-3.05358
d	5	-4.99875
d	E	-3.68152
d	n	-2.65345
d	t	-2.89343
d	s	-2.97151
d	x	-4.88371
d	p	-3.84092
d	h	-4.43594
d	a	-2.22269
d	y	-3.78359
d	u	-2.92945
d	e	-2.95606
d	b	-3.47814
d	N	-3.23154
d	c	-4.29541
d	C	-4.34846
d	o	-2.61599
d	g	-3.73168
d	z	-4.54483
d	k	-2.93027
d	d	-2.63623
d	m	-3.29121
d	3	-3.05802
7	G	-8.37511
7	L	-6.36647
7	f	-5.18109
7	5	-5.68515
7	z	-5.23773
7	b	-4.22147
7	p	-4.43558
7	v	-5.13158
7	j	-5.31548
7	C	-4.69163
7	d	-3.46234
7	E	-3.68262
7	m	-3.15324
7	X	-4.81232
7	k	-2.40761
7	g	-3.45915
7	o	-2.17114
7	t	-2.99669
7	a	-2.2371
7	y	-3.74292
7	u	-2.90763
7	c	-4.69937
7	e	-2.8838
7	n	-3.15693
7	N	-2.86961
7	7	-3.82518
7	s	-3.46595
7	3	-2.89854
7	x	-4.70034
7	S	-4.52173
7	r	-3.69236
7	h	-3.17204
y	L	-5.57866
y	X	-6.48428
y	z	-4.35219
y	5	-4.59355
y	x	-5.22024
y	S	-4.92797
y	c	-4.57063
y	v	-4.75126
y	k	-3.74373
y	j	-4.53396
y	f	-5.32432
y	g	-4.28475
y	3	-3.04312
y	y	-2.54801
y	E	-3.08236
y	N	-3.0372
y	7	-5.37479
y	o	-2.65429
y	d	-3.47022
y	m	-2.99384
y	a	-1.99286
y	t	-3.39541
y	p	-4.55889
y	h	-4.65893
y	u	-3.3349
y	C	-4.48299
y	e	-2.38174
y	b	-4.07972
y	n	-2.52965
y	s	-3.15441
y	r	-3.15595
C	G	-7.82262
C	L	-6.27597
C	X	-5.2523
C	x	-4.90289
C	S	-3.5265
C	5	-5.23129
C	f	-4.75921
C	j	-4.86077
C	v	-5.09352
C	h	-3.87067
C	g	-4.07827
C	z	-4.43723
C	d	-3.9156
C	s	-2.78016
C	n	-2.92532
C	b	-3.91918
C	t	-2.71545
C	o	-2.6491
C	7	-5.32782
C	N	-3.24234
C	u	-2.86574
C	m	-3.04038
C	a	-2.19738
C	y	-3.62471
C	E	-3.94069
C	c	-3.88716
C	C	-3.37109
C	e	-3.01972
C	r	-3.24876
C	k	-2.71026
C	p	-3.61316
C	3	-3.1235
g	G	-6.96775
g	L	-6.5656
g	X	-4.95
g	x	-4.43622
g	v	-5.40711
g	j	-4.99138
g	f	-5.09348
g	z	-5.01435
g	5	-6.49407
g	3	-2.98723
g	y	-4.57433
g	E	-3.90428
g	k	-2.23823
g	c	-4.72165
g	r	-3.19632
g	s	-3.6907
g	g	-2.62633
g	o	-2.25002
g	N	-2.78407
g	7	-5.12743
g	d	-3.52326
g	u	-2.8114
g	m	-3.99423
g	a	-2.14343
g	S	-4.66415
g	t	-3.21872
g	p	-3.8275
g	h	-3.44005
g	C	-4.47191
g	e	-3.11048
g	b	-3.47333
g	n	-3.51455
b	X	-6.39401
b	L	-7.30421
b	h	-4.93008
b	S	-4.63955
b	g	-3.7211
b	5	-5.49049
b	x	-5.85167
b	m	-3.44276
b	v	-3.91609
b	f	-4.12626
b	3	-3.35149
b	E	-3.45501
b	y	-4.39065
b	z	-5.05693
b	d	-3.09126
b	C	-4.75234
b	c	-4.94997
b	k	-2.93971
b	p	-3.43156
b	a	-2.00108
b	r	-3.33191
b	b	-2.09421
b	e	-2.77877
b	o	-2.60315
b	t	-3.37795
b	j	-4.9373
b	u	-2.78764
b	s	-3.36308
b	7	-5.75054
b	N	-3.44041
b	n	-3.06497
3	G	-7.34438
3	X	-5.07344
3	L	-5.77014
3	S	-4.4447
3	c	-4.72913
3	C	-4.69711
3	7	-4.94503
3	v	-4.74944
3	5	-5.58728
3	t	-3.08058
3	E	-3.5429
3	j	-5.25401
3	f	-5.22824
3	x	-4.74126
3	m	-2.92971
3	p	-3.85912
3	r	-2.98775
3	s	-3.32459
3	3	-3.24268
3	k	-2.97305
3	o	-2.80025
3	g	-3.87707
3	h	-3.61483
3	z	-4.85695
3	n	-2.51882
3	u	-2.71899
3	b	-3.8052
3	e	-2.5479
3	y	-3.67306
3	a	-1.89285
3	N	-3.48423
3	d	-3.66915
f	X	-5.79571
f	x	-4.95194
f	z	-5.30524
f	L	-5.95979
f	g	-4.72827
f	f	-2.59189
f	S	-3.89531
f	k	-3.12584
f	C	-4.32717
f	j	-5.83611
f	p	-3.17493
f	7	-5.89018
f	d	-3.58449
f	t	-3.0161
f	m	-2.57051
f	v	-4.65386
f	u	-2.50666
f	r	-2.88476
f	o	-2.69922
f	a	-2.04213
f	y	-4.25579
f	n	-3.49385
f	E	-3.82836
f	5	-5.9304
f	s	-2.94859
f	3	-2.94567
f	e	-3.18342
f	b	-3.53727
f	h	-4.47931
f	c	-4.74053
f	N	-4.43941
5	L	-5.79916
5	X	-6.38847
5	c	-4.52535
5	x	-5.34024
5	k	-4.03434
5	t	-3.22999
5	C	-4.34357
5	f	-5.53575
5	7	-5.52789
5	S	-4.45193
5	p	-3.91619
5	h	-4.76201
5	v	-5.54971
5	s	-2.71078
5	r	-3.78924
5	u	-2.92596
5	e	-3.00116
5	b	-4.24596
5	y	-3.40869
5	a	-1.99829
5	n	-2.06735
5	z	-4.51933
5	5	-3.23416
5	o	-2.58298
5	g	-4.78965
5	N	-3.02859
5	3	-3.30547
5	j	-5.22617
5	E	-3.68256
5	m	-2.73015
5	d	-3.20958
v	X	-5.88287
v	L	-6.46705
v	5	-5.53129
v	C	-4.65667
v	x	-5.14395
v	S	-4.25973
v	e	-2.96571
v	f	-4.01936
v	d	-3.33486
v	m	-3.31457
v	c	-5.00446
v	v	-3.32599
v	y	-4.05634
v	z	-4.75165
v	k	-3.56512
v	b	-2.446
v	p	-3.3918
v	N	-3.51208
v	7	-5.84499
v	n	-2.80267
v	3	-3.22412
v	s	-3.06872
v	a	-1.89792
v	u	-2.63244
v	o	-2.63961
v	g	-4.14356
v	E	-3.68524
v	t	-3.44554
v	j	-4.86219
v	h	-4.66977
v	r	-3.20089
z	X	-6.18058
z	f	-5.18966
z	L	-6.08888
z	S	-4.31831
z	z	-3.37439
z	7	-5.83125
z	x	-5.14091
z	b	-3.46889
z	j	-4.07608
z	g	-3.89307
z	k	-3.67537
z	t	-3.51399
z	n	-2.55217
z	E	-3.71375
z	s	-3.15653
z	C	-4.80686
z	c	-4.3272
z	o	-2.56379
z	y	-3.28936
z	a	-1.73692
z	d	-3.43926
z	m	-2.88929
z	N	-3.52377
z	e	-2.94269
z	p	-3.88081
z	h	-4.51186
z	u	-3.04217
z	v	-4.27176
z	r	-3.00917
z	5	-4.84082
z	3	-3.42
j	X	-6.10527
j	L	-6.27129
j	5	-5.01469
j	h	-4.39475
j	f	-4.74371
j	x	-5.43943
j	S	-4.02584
j	p	-3.75096
j	E	-3.75006
j	m	-3.00532
j	3	-3.34577
j	b	-3.35809
j	t	-3.38876
j	z	-3.81837
j	v	-4.36714
j	C	-4.2463
j	c	-4.16818
j	o	-2.67083
j	g	-3.76289
j	k	-3.10614
j	u	-2.97254
j	r	-3.15475
j	n	-2.85692
j	7	-5.50688
j	N	-3.43923
j	s	-3.17077
j	a	-1.8667
j	y	-3.153
j	d	-3.41213
j	e	-2.86628
j	j	-3.61544
p	X	-5.84826
p	S	-4.25934
p	x	-5.35996
p	L	-6.11167
p	k	-2.86671
p	h	-4.54887
p	5	-6.07822
p	g	-4.01334
p	N	-3.33624
p	m	-3.34137
p	p	-2.48351
p	v	-4.39914
p	f	-3.91175
p	3	-3.09797
p	n	-3.16422
p	c	-4.4747
p	C	-4.37488
p	o	-2.41783
p	a	-2.05521
p	y	-4.22175
p	b	-3.02922
p	e	-2.97294
p	r	-3.27734
p	j	-5.22672
p	u	-2.73176
p	s	-3.1891
p	7	-5.58269
p	t	-3.23972
p	d	-3.33696
p	z	-4.99302
p	E	-3.72686
X	G	-6.16912
X	L	-5.85415
X	5	-6.33311
X	c	-4.58325
X	z	-5.15556
X	d	-4.48384
X	v	-5.70932
X	S	-4.09105
X	j	-6.82481
X	y	-4.31294
X	t	-3.76469
X	m	-3.95567
X	b	-5.30743
X	g	-3.86583
X	r	-3.10307
X	f	-7.46643
X	7	-4.53388
X	N	-2.19589
X	C	-3.70013
X	x	-4.02743
X	X	-3.07316
X	k	-2.16652
X	p	-4.47377
X	a	-2.37683
X	e	-3.06016
X	s	-3.35869
X	3	-2.49466
X	E	-4.03082
X	o	-2.94709
X	u	-3.70474
X	n	-3.43632
X	h	-2.33508
L	G	-8.01342
L	X	-5.96261
L	z	-4.61941
L	L	-3.61658
L	g	-4.42823
L	S	-4.28544
L	v	-5.78847
L	7	-5.08235
L	c	-4.3326
L	r	-2.87573
L	x	-5.03102
L	m	-2.40438
L	d	-4.70088
L	y	-3.25064
L	f	-6.07578
L	5	-4.59643
L	o	-2.69639
L	3	-2.62328
L	s	-2.93891
L	a	-2.19235
L	j	-6.30871
L	t	-4.08041
L	N	-2.44394
L	p	-4.34839
L	k	-3.12202
L	n	-2.37612
L	e	-2.79361
L	b	-4.95495
L	h	-4.72625
L	C	-4.89264
L	u	-3.53523
L	E	-3.69391
4	L	-7.1237
4	X	-6.74013
4	x	-5.75494
4	f	-5.56622
4	7	-5.55874
4	C	-5.61505
4	S	-5.00929
4	v	-6.17486
4	h	-4.75776
4	c	-4.84342
4	z	-3.52676
4	s	-3.42463
4	E	-3.93744
4	r	-3.22145
4	3	-2.69935
4	o	-2.66168
4	g	-4.45081
4	u	-3.5167
4	N	-2.65192
4	b	-4.31752
4	e	-3.01124
4	d	-3.27325
4	n	-2.22119
4	y	-3.56808
4	a	-1.79605
4	k	-4.0611
4	p	-4.12592
4	5	-4.29636
4	t	-3.26331
4	j	-6.04935
4	m	-2.35453
G	7	-3.13295
G	X	-3.49699
G	c	-3.85981
G	G	-2.89125
G	L	-5.26288
G	C	-5.14863
G	t	-4.68858
G	x	-3.41797
G	b	-6.4657
G	n	-4.0732
G	E	-4.45266
G	y	-4.88809
G	a	-2.52338
G	m	-5.09997
G	u	-2.69478
G	p	-5.53644
G	k	-1.66364
G	h	-2.37507
G	o	-2.51977
G	g	-4.98188
G	S	-4.79984
G	e	-3.21092
G	s	-4.72224
G	3	-3.41702
G	N	-2.1532
G	r	-3.88076
